caseid,dAge,dAncstry1,dAncstry2,iAvail,iCitizen,iClass,dDepart,iDisabl1,iDisabl2,iEnglish,iFeb55,iFertil,dHispanic,dHour89,dHours,iImmigr,dIncome1,dIncome2,dIncome3,dIncome4,dIncome5,dIncome6,dIncome7,dIncome8,dIndustry,iKorean,iLang1,iLooking,iMarital,iMay75880,iMeans,iMilitary,iMobility,iMobillim,dOccup,iOthrserv,iPerscare,dPOB,dPoverty,dPwgt1,iRagechld,dRearning,iRelat1,iRelat2,iRemplpar,iRiders,iRlabor,iRownchld,dRpincome,iRPOB,iRrelchld,iRspouse,iRvetserv,iSchool,iSept80,iSex,iSubfam1,iSubfam2,iTmpabsnt,dTravtime,iVietnam,dWeek89,iWork89,iWorklwk,iWWII,iYearsch,iYearwrk,dYrsserv
1181959,6,1,12,0,0,1,0,2,2,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,7,0,2,2,0,0,0,4,1,2,2,0,2,0,2,0,4,2,1,0,0,0,6,0,2,23,0,1,0,1,0,1,0,0,3,0,0,2,1,2,0,10,1,0
311484,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,112,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1427281,6,2,1,0,0,6,4,2,2,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,2,0,1,1,1,0,14,1,0
1014818,5,9,1,0,0,2,3,2,2,0,0,1,0,3,3,0,2,0,0,0,0,0,0,0,9,0,2,0,4,0,1,4,1,2,1,0,2,0,2,2,4,3,0,0,0,2,1,0,3,10,0,6,0,1,0,1,0,0,0,4,0,2,1,1,0,15,1,0
449624,4,3,1,0,0,4,5,2,2,0,0,3,9,1,1,0,1,0,0,0,0,0,0,0,9,0,2,0,2,0,1,4,1,2,6,0,2,0,1,0,2,2,0,0,0,1,1,0,2,10,0,4,0,1,0,1,0,0,0,5,0,1,1,1,0,10,1,0
1969472,4,11,1,0,0,3,3,1,2,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,2,2,4,0,1,0,2,1,0,2,0,0,0,2,1,0,2,10,0,1,0,1,0,0,0,0,0,2,0,1,1,1,0,6,1,0
712898,5,1,1,0,0,1,5,2,2,0,0,0,0,4,4,0,3,0,0,0,1,0,0,0,5,0,2,0,2,0,1,4,1,2,5,0,2,0,2,1,0,4,3,0,0,1,1,0,4,10,0,4,0,1,0,0,0,0,0,5,0,2,1,1,0,10,1,0
2045804,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,221,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2011246,1,3,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0,223,0,0,0,0,10,1,0,0,2,0,0,3,1,0,0,0,0,0,0,0,4,0,0
1000212,3,1,2,0,0,1,2,2,2,0,0,0,0,4,4,0,3,0,0,1,0,0,0,0,1,0,2,0,4,0,1,4,2,2,2,0,2,0,2,2,0,4,0,0,0,1,1,0,4,10,0,6,0,3,0,0,0,0,0,2,0,2,1,1,0,8,1,0
904821,2,11,1,0,0,1,0,2,2,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,7,0,2,2,0,0,0,4,2,2,6,0,2,0,1,1,4,2,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,1,1,2,0,8,2,0
2458333,5,2,2,4,0,1,0,2,2,0,0,3,0,3,0,0,2,0,0,1,0,0,1,0,8,0,2,1,0,0,0,4,1,2,2,0,2,0,2,1,3,3,1,0,0,0,3,0,3,10,0,1,0,1,0,1,0,0,1,0,0,2,1,2,0,15,1,0
1841130,6,1,1,0,0,0,0,2,2,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,4,1,1,0,0,2,0,2,2,4,0,0,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,6,6,0
1892371,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
2073623,2,1,1,0,0,1,2,2,2,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,4,0,2,0,4,0,1,4,2,2,6,0,2,0,1,0,4,2,10,0,0,1,1,0,2,10,0,6,0,1,0,1,0,0,0,2,0,2,1,1,0,10,1,0
315972,6,0,1,0,0,1,4,1,2,0,0,8,0,1,1,0,1,0,0,0,0,0,0,0,8,0,2,0,0,0,12,4,2,2,3,0,2,0,2,1,4,2,1,0,0,0,1,0,2,10,0,1,0,1,0,1,0,0,0,1,0,2,1,1,0,5,1,0
526319,2,11,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,4,2,2,0,0,2,0,1,1,4,0,6,0,0,0,6,0,0,21,1,6,0,1,0,1,0,0,3,0,0,0,2,2,0,8,7,0
1836439,4,1,2,0,0,6,0,2,2,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,8,0,2,0,2,0,11,4,2,2,2,0,2,0,2,1,0,4,0,0,0,0,1,0,4,22,0,4,0,1,0,0,0,0,0,0,0,2,1,1,0,14,1,0
2295009,5,1,3,0,0,1,3,2,2,0,0,0,0,3,3,0,3,0,0,1,0,0,0,0,5,0,2,0,0,0,1,2,1,2,5,0,2,0,2,1,0,4,0,0,0,1,1,0,4,23,0,1,4,1,0,0,0,0,0,3,1,2,1,1,0,12,1,1
1393503,4,11,1,0,0,1,4,2,2,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,8,0,2,0,2,0,1,4,2,2,3,0,2,0,1,1,2,0,0,0,0,1,1,0,2,23,0,4,0,1,0,1,0,0,0,3,0,0,2,1,0,6,1,0
1631097,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,2,0,0,2,0,2,1,0,0,2,0,113,0,0,1,0,21,1,6,0,2,0,0,0,0,0,0,0,0,0,2,0,6,0,0
2323369,7,1,2,0,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,1,0,0,4,2,2,0,0,2,0,2,1,4,0,0,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,10,6,0
1056799,6,11,1,0,0,1,3,2,2,0,0,2,0,3,3,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,5,0,2,0,2,2,4,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,4,0,1,1,0,0,8,1,0
1086017,7,1,1,0,0,1,0,2,2,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,4,0,2,2,2,0,0,4,2,2,2,0,2,0,2,1,4,0,5,0,0,0,6,0,3,24,0,4,0,1,0,1,0,0,3,0,0,0,2,2,0,11,3,0
2119548,4,11,1,0,0,1,3,1,2,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,7,0,2,0,2,1,1,2,2,2,3,0,2,0,1,1,0,2,0,0,0,1,1,0,2,22,0,4,4,1,1,0,0,0,0,2,1,1,1,1,0,10,1,2
101667,6,1,1,0,0,1,3,2,2,0,0,4,0,4,5,0,3,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,2,0,2,0,2,0,4,4,0,0,0,1,1,0,4,21,0,1,0,1,0,1,0,0,0,5,0,2,1,1,0,12,1,0
422845,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,4,0,3,0,121,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
218441,3,11,1,0,0,1,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,2,3,0,0,4,2,2,1,0,2,0,1,0,3,0,0,0,0,0,6,0,0,10,0,5,0,1,0,1,0,0,3,0,0,0,2,2,0,10,3,0
1040212,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,4,0,2,0,121,0,0,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
624625,6,1,2,0,0,1,1,2,2,0,0,0,0,5,5,0,3,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,6,0,2,0,2,1,0,4,0,0,0,1,1,0,4,22,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,11,1,0
1020552,7,1,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,2,4,0,1,0,0,0,6,0,2,21,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,6,0
1578070,3,3,1,0,4,1,5,2,2,2,0,0,4,3,4,1,2,0,0,0,0,0,0,0,8,0,1,0,0,0,4,4,2,2,3,0,2,4,2,1,0,3,0,0,0,0,1,0,3,52,0,1,0,1,0,0,0,0,0,5,0,1,1,1,0,10,1,0
1268760,4,1,1,0,0,1,3,2,2,0,0,3,0,2,3,0,2,0,0,1,0,0,0,0,4,0,2,0,0,0,1,4,1,2,2,0,2,0,2,0,2,3,1,0,0,1,1,0,3,23,0,1,0,2,0,1,0,0,0,4,0,2,1,1,0,11,1,0
2229058,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,4,0,2,0,121,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
1712762,3,2,1,0,0,1,4,2,2,0,0,1,0,4,4,0,1,0,0,0,0,0,0,0,7,0,2,0,4,0,1,4,2,2,2,0,2,0,2,1,4,2,0,0,0,1,1,0,2,10,0,6,0,1,0,1,0,0,0,4,0,2,1,1,0,10,1,0
1573574,3,11,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,2,2,0,0,2,0,1,0,4,0,7,8,0,0,6,0,0,10,0,1,0,1,0,1,1,1,3,0,0,0,2,2,0,7,7,0
1142028,6,1,1,0,0,6,1,2,2,0,0,0,0,5,5,0,0,1,0,0,0,0,0,0,5,0,2,0,0,0,1,4,1,2,6,0,2,0,2,1,0,5,0,0,0,1,1,0,5,10,0,1,0,1,0,0,0,0,0,2,0,2,1,1,0,7,1,0
357749,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,221,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
883574,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,6,0,211,0,0,0,0,10,1,0,0,1,0,0,3,1,0,0,0,0,0,2,0,5,0,0
520451,6,1,1,0,0,6,4,2,2,0,0,0,0,5,5,0,0,1,0,1,0,0,0,0,8,1,2,0,0,0,1,2,1,2,5,0,2,0,2,1,0,3,0,0,0,1,1,0,3,10,0,1,8,1,0,0,0,0,0,5,0,2,1,1,0,10,1,1
2001025,4,1,1,0,0,1,4,2,2,0,0,4,0,3,3,0,2,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,2,2,1,0,2,0,2,2,2,3,1,0,0,2,1,0,3,10,0,1,0,1,0,1,0,0,0,4,0,2,1,1,0,10,1,0
251148,6,1,2,0,0,3,2,2,2,0,0,0,0,3,4,0,2,0,0,0,1,0,0,0,10,1,2,0,0,0,1,2,2,2,5,0,2,0,2,1,0,3,0,0,0,1,1,0,4,22,0,1,8,1,0,0,0,0,0,1,0,2,1,1,0,10,1,1
2335217,7,11,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,2,1,2,0,0,2,0,2,1,0,0,0,0,0,0,6,0,3,23,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,5,5,1
1674046,4,2,1,0,0,4,4,2,2,0,0,1,0,4,4,0,3,0,0,1,0,0,0,0,9,0,2,0,4,0,1,4,2,2,1,0,2,0,2,3,4,4,0,0,0,1,1,0,4,23,0,6,0,1,0,1,0,0,0,4,0,2,1,1,0,17,1,0
314246,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,1,1,0,0,2,0,222,0,0,1,0,21,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,5,0,0
528976,4,1,2,0,0,5,3,2,2,0,0,0,0,3,4,0,3,0,0,1,0,0,0,0,10,0,2,0,0,0,1,4,2,2,1,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,14,1,0
1512305,4,3,1,0,3,1,2,2,2,3,0,0,0,5,5,6,2,0,0,0,0,0,0,0,1,0,1,0,0,0,10,4,2,2,5,0,2,4,2,2,0,3,0,0,0,0,1,0,3,51,0,1,0,1,0,0,0,0,0,2,0,1,1,1,0,5,1,0
51004,4,1,2,0,0,1,1,2,2,0,0,0,0,5,5,0,3,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,2,2,2,0,2,0,2,0,0,4,0,0,0,1,1,0,4,21,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,10,1,0
2136419,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,211,0,0,1,0,21,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
744620,4,11,1,0,0,1,4,2,2,0,0,0,0,3,5,0,3,0,0,1,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,0,4,0,0,0,1,1,0,4,21,0,1,0,1,0,0,0,0,0,2,0,2,1,1,0,14,1,0
939366,2,11,1,4,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,4,2,2,0,0,2,0,2,0,4,0,4,0,0,0,3,0,0,10,0,6,0,1,0,1,0,0,3,0,0,0,2,2,0,6,7,0
1901482,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,6,0,221,0,0,0,0,10,1,0,0,2,0,0,3,1,0,0,0,0,0,0,0,5,0,0
2249316,5,1,3,0,0,1,0,1,2,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,8,0,2,2,2,0,0,4,2,2,2,0,2,0,1,3,4,2,10,0,0,0,6,0,2,23,0,4,0,1,0,1,0,0,3,0,0,1,1,2,0,14,2,0
2234950,6,1,1,0,0,1,0,2,2,0,0,7,0,2,0,0,2,0,0,0,1,0,1,0,4,0,2,2,1,0,0,4,1,2,2,0,2,0,2,1,4,3,0,0,0,0,6,0,3,10,0,3,0,1,0,1,0,0,3,0,0,1,1,2,0,10,2,0
1838280,2,11,1,3,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,4,2,2,0,0,2,0,1,1,4,0,2,0,0,0,6,0,0,10,0,6,0,2,0,1,0,0,3,0,0,0,2,2,0,7,7,0
361687,7,1,2,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,4,2,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,2,21,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,5,0
1315636,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,2,0,0,2,0,2,2,4,0,2,0,111,0,0,1,0,10,1,6,0,2,0,1,0,0,0,0,0,0,0,2,0,5,0,0
457344,7,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,0,0,0,1,0,0,0,6,0,2,21,0,1,0,1,0,0,0,0,3,0,0,0,2,2,0,10,6,0
1058264,2,1,1,4,0,1,0,2,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,4,0,2,1,4,0,0,2,2,2,6,0,2,0,2,1,0,2,0,0,0,0,3,0,2,10,0,6,1,1,1,0,0,0,1,0,0,1,1,2,0,11,1,1
23148,7,1,1,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,0,0,0,0,2,2,0,14,6,0
913310,4,3,1,0,1,0,0,2,2,3,0,6,2,0,0,5,0,0,0,0,0,1,0,0,0,0,1,2,4,0,0,4,1,2,0,0,2,1,1,1,3,0,0,0,0,0,6,0,2,31,0,6,0,1,0,1,0,0,3,0,0,0,2,2,0,2,6,0
485859,4,3,1,0,3,1,3,2,2,4,0,6,0,3,3,4,1,0,1,0,0,0,0,0,4,0,1,0,0,0,2,4,1,2,6,0,1,4,2,2,3,2,1,0,0,0,1,0,2,51,0,1,0,1,0,1,0,0,0,4,0,2,1,1,0,5,1,0
312151,6,11,1,0,0,0,0,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,2,2,0,0,2,0,1,1,4,0,1,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,8,5,0
750063,6,0,1,0,0,6,4,2,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,5,1,2,0,0,0,1,2,1,2,6,0,2,0,2,1,0,4,0,0,0,1,1,0,4,22,0,1,8,1,0,0,0,0,0,2,0,2,1,1,0,10,1,1
863696,3,1,1,0,2,1,4,2,2,0,0,1,0,3,3,7,1,0,0,0,0,0,0,0,8,0,2,0,3,0,1,4,2,2,1,0,2,2,2,2,4,2,10,0,0,1,1,0,2,40,0,5,0,1,0,1,0,0,0,2,0,2,1,1,0,12,1,0
877090,2,3,1,0,4,5,0,2,2,1,0,1,3,5,0,6,1,0,0,0,0,0,0,0,10,0,1,0,4,0,0,4,1,2,2,0,2,4,2,1,4,2,3,0,121,0,6,1,2,52,1,6,0,2,0,1,0,0,0,0,0,1,1,0,0,8,1,0
1003923,2,1,1,0,0,1,5,2,2,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,7,0,2,0,4,0,1,3,1,2,2,0,2,0,2,1,4,2,2,0,0,2,1,0,2,10,0,6,0,1,0,1,0,0,0,2,0,1,1,1,0,11,1,0
2180118,4,1,2,0,0,4,3,2,2,0,0,1,0,5,5,0,3,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,4,4,1,0,0,2,1,0,4,21,0,1,0,1,0,1,0,0,0,2,0,1,1,1,0,14,1,0
388506,6,11,1,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,1,1,0,0,1,0,2,2,4,0,1,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,6,0
1158059,5,1,1,0,0,1,2,2,2,1,0,0,0,5,4,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,1,2,1,2,5,0,2,0,2,1,0,4,0,0,0,1,1,0,4,23,0,1,4,1,0,0,0,0,0,3,1,2,1,1,0,11,1,1
1123210,5,1,1,0,0,1,4,2,2,0,0,0,0,3,1,0,3,0,0,1,0,0,0,1,1,0,2,0,0,0,1,2,1,2,4,0,2,0,2,1,0,4,0,0,0,1,1,0,5,21,0,1,4,1,0,0,0,0,0,1,1,1,1,1,0,14,1,1
177890,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,3,0,112,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1103303,6,1,1,0,0,6,0,1,1,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,8,0,2,2,0,0,0,2,1,2,6,0,2,0,2,1,0,1,0,0,0,0,6,0,1,10,0,1,7,1,0,0,0,0,3,0,0,2,1,2,0,10,2,1
937380,7,1,1,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,1,0,2,1,4,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,7,6,0
588601,7,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,0,2,2,0,0,0,2,2,2,5,0,2,0,2,1,0,0,0,0,0,0,6,0,3,21,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,10,4,1
970903,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,112,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
374156,3,1,1,0,0,6,3,2,2,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,3,0,2,0,4,0,1,4,2,2,5,0,2,0,2,1,0,2,0,0,0,1,1,0,2,10,0,6,0,1,0,0,0,0,0,3,0,1,1,1,0,10,1,0
1799706,3,11,1,0,0,1,5,2,2,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,9,0,2,0,4,0,1,4,2,2,2,0,2,0,2,1,0,2,2,0,0,1,1,0,2,23,0,6,0,2,0,0,0,0,0,1,0,1,1,1,0,10,1,0
492612,3,0,1,0,0,1,3,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,2,2,6,0,2,0,2,2,0,3,0,0,0,2,1,0,3,23,0,1,0,1,0,0,0,0,0,2,0,2,1,1,0,10,1,0
733599,5,1,2,0,0,6,3,2,2,0,0,0,0,3,3,0,3,1,0,0,0,0,0,0,5,0,2,0,2,0,1,2,1,2,4,0,2,0,2,1,0,5,0,0,0,1,1,0,5,10,0,4,4,1,0,0,0,0,0,4,1,2,1,1,0,10,1,1
2060558,5,2,1,0,0,1,3,2,2,0,0,0,0,4,4,0,4,1,0,0,0,0,0,0,8,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,0,5,0,0,0,2,1,0,5,10,0,1,0,1,0,0,0,0,0,6,0,2,1,1,0,15,1,0
1556997,3,11,1,0,0,0,0,2,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,4,0,0,4,1,2,0,0,2,0,2,1,1,0,0,0,0,0,6,0,2,10,0,6,0,1,0,1,0,0,3,0,0,0,2,2,0,10,7,0
393063,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,0,0,2,0,112,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1461019,5,11,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,4,1,2,0,0,2,0,1,0,4,0,0,0,0,0,6,0,0,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,9,5,0
1984171,4,9,1,0,3,5,5,2,2,0,0,4,0,2,2,6,1,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,2,2,2,0,2,3,2,2,2,2,1,0,0,1,1,0,2,51,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,10,1,0
392688,6,1,1,0,0,1,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,2,0,0,0,4,2,2,2,0,2,0,2,1,4,0,1,0,0,0,6,0,0,21,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,4,0
182793,4,11,1,0,0,1,4,2,2,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,1,2,2,0,2,0,2,2,2,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,8,1,0
1911684,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,1,0,4,0,2,0,213,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
677957,3,11,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2,4,0,0,4,1,2,2,0,2,0,2,1,0,0,2,0,0,0,6,0,0,10,0,6,0,3,0,0,0,0,3,0,0,0,2,2,0,5,3,0
578590,2,1,1,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,4,1,2,0,0,2,0,2,2,0,0,2,0,112,0,6,1,0,21,1,6,0,2,0,0,0,0,3,0,0,0,2,2,0,8,7,0
1441522,4,1,1,0,0,1,2,2,2,0,0,0,0,3,5,0,1,0,0,0,0,0,0,1,4,0,2,0,0,0,1,4,1,2,6,0,2,0,2,2,0,2,0,0,0,1,1,0,2,22,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,8,1,0
1083601,3,1,2,0,0,3,3,2,2,0,0,1,0,3,1,0,1,0,0,1,0,0,0,0,9,0,2,0,0,0,1,4,2,2,1,0,2,0,2,0,4,2,7,9,0,2,1,0,2,21,0,2,0,2,0,1,0,0,0,3,0,1,1,1,0,14,1,0
1317902,6,3,1,0,1,1,1,2,2,2,0,0,2,4,5,9,3,0,0,0,0,0,0,0,5,0,1,0,0,0,1,2,1,2,2,0,2,1,2,1,0,4,0,0,0,1,1,0,4,31,0,1,4,2,0,0,0,0,0,5,1,2,1,1,0,12,1,1
2117445,1,3,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,114,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2225032,6,0,1,0,0,1,1,2,2,0,0,5,0,2,2,0,1,0,0,0,0,0,0,0,7,0,2,0,2,0,10,4,1,2,3,0,2,0,1,2,4,2,0,0,0,0,1,0,2,10,0,4,0,1,0,1,0,0,0,4,0,2,1,1,0,5,1,0
2273407,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,112,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2273795,4,1,2,0,0,6,3,2,2,0,0,0,0,5,5,0,0,1,0,0,0,0,0,0,9,0,2,0,0,0,1,4,2,2,1,0,2,0,2,1,0,5,0,0,0,1,1,0,5,22,0,1,0,1,0,0,0,0,0,1,0,2,1,1,0,16,1,0
